old_path	new_path	status	reason	text_references
test/vp/run_lmeval_quality.py	vskipper/src/vskipper/experiments/run_lmeval_quality.py	retained	Referenced by retained source or documentation; caller review required before retirement.	test/vp/gate_tests/test_lmeval_quality_driver.py;test/vp/gate_tests/test_quality_lane_token_identity.py;test/vp/gate_tests/test_summarize_2x2_arms.py;test/vp/native_composite.py;test/vp/run_quality_2x2.py;training/qwen3-flexidepth/README.md
test/vp/run_natural_harvest.py	vskipper/src/vskipper/experiments/run_natural_harvest.py	retained	Referenced by retained source or documentation; caller review required before retirement.	scripts/equivalence/README.md;test/vp/run_paired_campaign.py
test/vp/run_paired_campaign.py	vskipper/src/vskipper/experiments/run_paired_campaign.py	retained	Referenced by retained source or documentation; caller review required before retirement.	docs/vskipper/02-run-experiments.md;scripts/equivalence/README.md;test/vp/gate_tests/test_cross_arm_allowlist.py;test/vp/gate_tests/test_expected_runtime_generator.py;test/vp/gate_tests/test_paired_campaign_workgate.py;test/vp/gate_tests/test_paired_driver_invocation.py;test/vp/gate_tests/test_quality_2x2_driver.py;test/vp/gate_tests/test_tree_equivalence_gate.py;test/vp/make_expected_runtime.py;test/vp/paired_analysis.py;test/vp/run_natural_harvest.py;test/vp/run_quality_2x2.py;test/vp/sweep_heatmap.py;test/vp/verify_tree_equivalence.py
test/vp/run_production_calibration.sh	-	retired	Retired calibration launcher; required production_upstream runtime expectation and default calibration contract are absent.	docs/vskipper/removed.md
test/vp/run_qps_development.sh	vskipper/src/vskipper/experiments/run_qps_development.sh	retained	Referenced by retained source or documentation; caller review required before retirement.	docs/vskipper/removed.md
test/vp/run_qps_evaluation.py	vskipper/src/vskipper/experiments/run_qps_evaluation.py	retained	Referenced by retained source or documentation; caller review required before retirement.	test/vp/hpc_debug_cell.sh;test/vp/gate_tests/test_cell_gate_enforcement.py;test/vp/gate_tests/test_declared_cell_size.py;test/vp/gate_tests/test_no_fixed_duration.py;test/vp/gate_tests/test_paired_driver_invocation.py;test/vp/gate_tests/test_runner_percell_state.py;test/vp/gates/cell_gates.py;test/vp/run_fair_evaluation_contract_direct.py;test/vp/run_lmeval_quality.py;test/vp/run_paired_campaign.py;test/vp/run_production_calibration.sh;test/vp/run_qps_development.sh;test/vp/vast_a100_ladder.sh;test/vp/vp_stream.py
test/vp/run_quality_2x2.py	vskipper/src/vskipper/experiments/run_quality_2x2.py	retained	Referenced by retained source or documentation; caller review required before retirement.	scripts/equivalence/README.md;test/vp/gate_tests/test_quality_2x2_driver.py;test/vp/gate_tests/test_summarize_2x2_arms.py;test/vp/run_natural_harvest.py;test/vp/summarize_2x2.py
test/vp/sample_sglang_load.py	vskipper/src/vskipper/experiments/sample_sglang_load.py	retained	Referenced by retained source or documentation; caller review required before retirement.	test/vp/graph_coverage.py;test/vp/run_qps_evaluation.py;test/vp/sweep_occupancy.py;test/vp/test_sample_sglang_load.py;test/vp/vast_a100_ladder.sh
test/vp/score_labeled_workload.py	vskipper/src/vskipper/experiments/score_labeled_workload.py	retained	Referenced by retained source or documentation; caller review required before retirement.	test/vp/run_qps_evaluation.py
test/vp/score_natural_lane_lmeval.py	vskipper/src/vskipper/experiments/score_natural_lane_lmeval.py	retained	Referenced by retained source or documentation; caller review required before retirement.	docs/vskipper/03-run-analysis.md;scripts/equivalence/README.md;test/vp/loaded_quality_table.py;test/vp/native_composite.py;test/vp/natural_lane_table.py;test/vp/paired_dod_2x2_v16.py;test/vp/qwen_quality_v16.py;test/vp/run_natural_harvest.py
test/vp/scrolls_local.py	vskipper/src/vskipper/experiments/scrolls_local.py	retained	Referenced by retained source or documentation; caller review required before retirement.	test/vp/labeled_workload.py;test/vp/newrows_local.py
test/vp/stage_scrolls.py	vskipper/src/vskipper/experiments/stage_scrolls.py	retained	Referenced by retained source or documentation; caller review required before retirement.	docs/vskipper/removed.md;test/vp/scrolls_local.py
test/vp/steady_state_metrics.py	vskipper/src/vskipper/experiments/steady_state_metrics.py	retained	Referenced by retained source or documentation; caller review required before retirement.	docs/vskipper/removed.md
test/vp/suite_composition.py	vskipper/src/vskipper/experiments/suite_composition.py	unresolved-retained	No explicit source/document caller found; standalone entrypoint retained pending semantic audit.	
test/vp/summarize_2x2.py	vskipper/src/vskipper/experiments/summarize_2x2.py	retained	Referenced by retained source or documentation; caller review required before retirement.	test/vp/gate_tests/test_summarize_2x2_arms.py;test/vp/paired_dod_2x2.py
test/vp/summarize_profile_trace.py	vskipper/src/vskipper/experiments/summarize_profile_trace.py	retained	Referenced by retained source or documentation; caller review required before retirement.	docs/vskipper/removed.md
test/vp/sweep_heatmap.py	vskipper/src/vskipper/analysis/sweep_heatmap.py	required	Frozen reviewer reproduction recipe dependency.	docs/vskipper/03-run-analysis.md;scripts/reproduce_analysis.sh
test/vp/sweep_occupancy.py	vskipper/src/vskipper/experiments/sweep_occupancy.py	unresolved-retained	No explicit source/document caller found; standalone entrypoint retained pending semantic audit.	
test/vp/sweep_prediction.py	vskipper/src/vskipper/analysis/sweep_prediction.py	required	Frozen reviewer reproduction recipe dependency.	docs/vskipper/03-run-analysis.md;scripts/reproduce_analysis.sh;test/vp/sweep_occupancy.py
test/vp/test_benchmark_request_identity.py	vskipper/tests/test_benchmark_request_identity.py	validation	Retained behavior or reproduction regression check and its numerical reference.	
test/vp/test_binary_cohort_capture.py	vskipper/tests/test_binary_cohort_capture.py	validation	Retained behavior or reproduction regression check and its numerical reference.	
test/vp/test_binary_cohort_configs.py	vskipper/tests/test_binary_cohort_configs.py	validation	Retained behavior or reproduction regression check and its numerical reference.	
test/vp/test_binary_cohort_executor.py	vskipper/tests/test_binary_cohort_executor.py	validation	Retained behavior or reproduction regression check and its numerical reference.	
test/vp/test_binary_cohort_layer_compose.py	vskipper/tests/test_binary_cohort_layer_compose.py	validation	Retained behavior or reproduction regression check and its numerical reference.	
test/vp/test_binary_cohort_matmul.py	vskipper/tests/test_binary_cohort_matmul.py	validation	Retained behavior or reproduction regression check and its numerical reference.	
test/vp/test_binary_cohort_shapes.py	vskipper/tests/test_binary_cohort_shapes.py	validation	Retained behavior or reproduction regression check and its numerical reference.	
test/vp/test_body_hardening.py	vskipper/tests/test_body_hardening.py	validation	Retained behavior or reproduction regression check and its numerical reference.	
test/vp/test_commit_overlap_gate.py	vskipper/tests/test_commit_overlap_gate.py	validation	Retained behavior or reproduction regression check and its numerical reference.	
test/vp/test_count_gemm_fused_io.py	vskipper/tests/test_count_gemm_fused_io.py	validation	Retained behavior or reproduction regression check and its numerical reference.	python/sglang/srt/vpipe/mlp.py;python/sglang/srt/vpipe/validation.py
test/vp/test_count_gemm_guard.py	vskipper/tests/test_count_gemm_guard.py	validation	Retained behavior or reproduction regression check and its numerical reference.	
test/vp/test_count_silu_mul_tiled.py	vskipper/tests/test_count_silu_mul_tiled.py	validation	Retained behavior or reproduction regression check and its numerical reference.	python/sglang/srt/vpipe/kernel.py
test/vp/test_coverage_dense.py	vskipper/tests/test_coverage_dense.py	validation	Retained behavior or reproduction regression check and its numerical reference.	
test/vp/test_decode_coverage.py	vskipper/tests/test_decode_coverage.py	validation	Retained behavior or reproduction regression check and its numerical reference.	
test/vp/test_execution_mode_gate.py	vskipper/tests/test_execution_mode_gate.py	validation	Retained behavior or reproduction regression check and its numerical reference.	
test/vp/test_fd_rmsnorm_fused.py	vskipper/tests/test_fd_rmsnorm_fused.py	validation	Retained behavior or reproduction regression check and its numerical reference.	python/sglang/srt/vpipe/routing.py
test/vp/test_flexidepth_oracle_runner.py	vskipper/tests/test_flexidepth_oracle_runner.py	validation	Retained behavior or reproduction regression check and its numerical reference.	docs/vskipper/removed.md
test/vp/test_ladder_default_modes.sh	vskipper/tests/test_ladder_default_modes.sh	validation	Retained behavior or reproduction regression check and its numerical reference.	test/vp/gates/gates_box.sh
test/vp/test_module_import_safety.py	vskipper/tests/test_module_import_safety.py	validation	Retained behavior or reproduction regression check and its numerical reference.	docs/vskipper/01-environment.md;test/vp/gates/gates_box.sh;test/vp/test_package_imports.py
test/vp/test_package_imports.py	vskipper/tests/test_package_imports.py	validation	Retained behavior or reproduction regression check and its numerical reference.	docs/vskipper/01-environment.md;test/vp/gates/gates_box.sh;test/vp/test_module_import_safety.py
test/vp/test_prefill_cublas_branch.py	vskipper/tests/test_prefill_cublas_branch.py	validation	Retained behavior or reproduction regression check and its numerical reference.	
test/vp/test_prefill_engagement_lazy_fold.py	vskipper/tests/test_prefill_engagement_lazy_fold.py	validation	Retained behavior or reproduction regression check and its numerical reference.	
test/vp/test_prefill_fallback.py	vskipper/tests/test_prefill_fallback.py	validation	Retained behavior or reproduction regression check and its numerical reference.	
test/vp/test_rid_hash_upload.py	vskipper/tests/test_rid_hash_upload.py	validation	Retained behavior or reproduction regression check and its numerical reference.	
test/vp/test_route_decide_fused.py	vskipper/tests/test_route_decide_fused.py	validation	Retained behavior or reproduction regression check and its numerical reference.	
test/vp/test_route_maps_masked.py	vskipper/tests/test_route_maps_masked.py	validation	Retained behavior or reproduction regression check and its numerical reference.	
test/vp/test_sample_sglang_load.py	vskipper/tests/test_sample_sglang_load.py	validation	Retained behavior or reproduction regression check and its numerical reference.	
test/vp/test_scrolls_writing_row.py	vskipper/tests/test_scrolls_writing_row.py	validation	Retained behavior or reproduction regression check and its numerical reference.	
test/vp/test_shared_module_state.py	vskipper/tests/test_shared_module_state.py	validation	Retained behavior or reproduction regression check and its numerical reference.	
test/vp/tile_ratio_table.py	vskipper/src/vskipper/analysis/tile_ratio_table.py	required	Frozen reviewer reproduction recipe dependency.	docs/vskipper/03-run-analysis.md;scripts/reproduce_analysis.sh
test/vp/tune_count_gemm_tiles.py	vskipper/src/vskipper/experiments/tune_count_gemm_tiles.py	retained	Referenced by retained source or documentation; caller review required before retirement.	docs/vskipper/01-environment.md;python/sglang/srt/vpipe/binary_cohort_configs/NVIDIA_RTX_A6000.json
test/vp/tune_fd_full_graph_moe.py	vskipper/src/vskipper/experiments/tune_fd_full_graph_moe.py	retained	Referenced by retained source or documentation; caller review required before retirement.	docs/vskipper/removed.md
test/vp/validate_qps_artifact.py	vskipper/src/vskipper/experiments/validate_qps_artifact.py	retained	Referenced by retained source or documentation; caller review required before retirement.	test/vp/analyze_termination.py;test/vp/build_fair_output_workload.py;test/vp/build_production_watchdog_workload.py;test/vp/cross_arm_work_gate.py;test/vp/gate_tests/test_verify_zero_empty_known_list.py;test/vp/gates/cell_gates.py;test/vp/run_qps_evaluation.py
test/vp/validate_runtime_after.py	vskipper/src/vskipper/experiments/validate_runtime_after.py	retained	Referenced by retained source or documentation; caller review required before retirement.	docs/vskipper/removed.md;test/vp/run_qps_development.sh
test/vp/vast_a100_ladder.sh	vskipper/src/vskipper/experiments/vast_a100_ladder.sh	retained	Referenced by retained source or documentation; caller review required before retirement.	docs/vskipper/removed.md;python/sglang/srt/vpipe/seam.py;test/vp/test_ladder_default_modes.sh
test/vp/verify_tree_equivalence.py	vskipper/src/vskipper/experiments/verify_tree_equivalence.py	retained	Referenced by retained source or documentation; caller review required before retirement.	docs/vskipper/gates.md;scripts/equivalence/README.md;test/vp/gate_tests/test_tree_equivalence_gate.py
test/vp/vp_stream.py	vskipper/src/vskipper/experiments/vp_stream.py	retained	Referenced by retained source or documentation; caller review required before retirement.	docs/vskipper/removed.md;test/vp/fdpre_label_probe.py;test/vp/refactor_ab/perf_client.py
test/vp/vstar_dump.py	vskipper/src/vskipper/experiments/vstar_dump.py	retained	Referenced by retained source or documentation; caller review required before retirement.	test/vp/vstar_macros.py
test/vp/vstar_macros.py	vskipper/src/vskipper/analysis/vstar_macros.py	required	Frozen reviewer reproduction recipe dependency.	docs/vskipper/03-run-analysis.md;scripts/reproduce_analysis.sh;test/vp/vstar_dump.py
training/qwen3-flexidepth/README.md	vskipper/training/qwen3-flexidepth/README.md	retained	Referenced by retained source or documentation; caller review required before retirement.	docs/vskipper/removed.md;test/vp/gates/gates_box.sh;training/qwen3-flexidepth/bin/hf_push_ckpt.sh
training/qwen3-flexidepth/TRAINING_INPUT_CONTRACT.q8b-ste-c25e6.json	vskipper/training/qwen3-flexidepth/TRAINING_INPUT_CONTRACT.q8b-ste-c25e6.json	unresolved-retained	No explicit source/document caller found; standalone entrypoint retained pending semantic audit.	
training/qwen3-flexidepth/bin/consolidate_w4.sh	vskipper/training/qwen3-flexidepth/bin/consolidate_w4.sh	retained	Referenced by retained source or documentation; caller review required before retirement.	training/qwen3-flexidepth/README.md
training/qwen3-flexidepth/bin/decide_phase_a.sh	vskipper/training/qwen3-flexidepth/bin/decide_phase_a.sh	retained	Referenced by retained source or documentation; caller review required before retirement.	training/qwen3-flexidepth/bin/segment_chain.sh;training/qwen3-flexidepth/bin/segment_chain_c30.sh;training/qwen3-flexidepth/bin/segment_chain_reportonly.sh
training/qwen3-flexidepth/bin/gate_node.sh	vskipper/training/qwen3-flexidepth/bin/gate_node.sh	retained	Referenced by retained source or documentation; caller review required before retirement.	training/qwen3-flexidepth/README.md;training/qwen3-flexidepth/bin/segment_chain.sh;training/qwen3-flexidepth/bin/segment_chain_c30.sh;training/qwen3-flexidepth/bin/segment_chain_reportonly.sh
training/qwen3-flexidepth/bin/hf_push_ckpt.sh	vskipper/training/qwen3-flexidepth/bin/hf_push_ckpt.sh	unresolved-retained	No explicit source/document caller found; standalone entrypoint retained pending semantic audit.	
training/qwen3-flexidepth/bin/launch_rank_gpus.sh	vskipper/training/qwen3-flexidepth/bin/launch_rank_gpus.sh	retained	Referenced by retained source or documentation; caller review required before retirement.	training/qwen3-flexidepth/bin/run_arm.sh
training/qwen3-flexidepth/bin/run_arm.sh	vskipper/training/qwen3-flexidepth/bin/run_arm.sh	retained	Referenced by retained source or documentation; caller review required before retirement.	training/qwen3-flexidepth/README.md;training/qwen3-flexidepth/bin/segment_chain.sh;training/qwen3-flexidepth/bin/segment_chain_c30.sh;training/qwen3-flexidepth/bin/segment_chain_reportonly.sh
training/qwen3-flexidepth/bin/segment_chain.sh	vskipper/training/qwen3-flexidepth/bin/segment_chain.sh	retained	Referenced by retained source or documentation; caller review required before retirement.	training/qwen3-flexidepth/README.md;training/qwen3-flexidepth/bin/segment_chain_c30.sh;training/qwen3-flexidepth/bin/segment_chain_reportonly.sh
training/qwen3-flexidepth/bin/segment_chain_c30.sh	vskipper/training/qwen3-flexidepth/bin/segment_chain_c30.sh	retained	Referenced by retained source or documentation; caller review required before retirement.	training/qwen3-flexidepth/README.md
training/qwen3-flexidepth/bin/segment_chain_reportonly.sh	vskipper/training/qwen3-flexidepth/bin/segment_chain_reportonly.sh	retained	Referenced by retained source or documentation; caller review required before retirement.	training/qwen3-flexidepth/README.md
training/qwen3-flexidepth/build_export.py	vskipper/training/qwen3-flexidepth/build_export.py	retained	Referenced by retained source or documentation; caller review required before retirement.	training/qwen3-flexidepth/README.md
training/qwen3-flexidepth/harness/behavioural_probe.py	vskipper/training/qwen3-flexidepth/harness/behavioural_probe.py	retained	Referenced by retained source or documentation; caller review required before retirement.	training/qwen3-flexidepth/bin/gate_node.sh
training/qwen3-flexidepth/harness/build_bbh_items.py	vskipper/training/qwen3-flexidepth/harness/build_bbh_items.py	unresolved-retained	No explicit source/document caller found; standalone entrypoint retained pending semantic audit.	
training/qwen3-flexidepth/harness/gate_mixed.py	vskipper/training/qwen3-flexidepth/harness/gate_mixed.py	retained	Referenced by retained source or documentation; caller review required before retirement.	training/qwen3-flexidepth/README.md;training/qwen3-flexidepth/bin/gate_node.sh
training/qwen3-flexidepth/harness/make_variant_init.py	vskipper/training/qwen3-flexidepth/harness/make_variant_init.py	retained	Referenced by retained source or documentation; caller review required before retirement.	training/qwen3-flexidepth/README.md
training/qwen3-flexidepth/harness/score_ifeval.py	vskipper/training/qwen3-flexidepth/harness/score_ifeval.py	unresolved-retained	No explicit source/document caller found; standalone entrypoint retained pending semantic audit.	
training/qwen3-flexidepth/harness/validate_qwen3_flexidepth_checkpoint.py	vskipper/training/qwen3-flexidepth/harness/validate_qwen3_flexidepth_checkpoint.py	unresolved-retained	No explicit source/document caller found; standalone entrypoint retained pending semantic audit.	
training/qwen3-flexidepth/train/sft.py	vskipper/training/qwen3-flexidepth/train/sft.py	unresolved-retained	No explicit source/document caller found; standalone entrypoint retained pending semantic audit.	
training/qwen3-flexidepth/train/sft_qwen3.py	vskipper/training/qwen3-flexidepth/train/sft_qwen3.py	retained	Referenced by retained source or documentation; caller review required before retirement.	training/qwen3-flexidepth/README.md;training/qwen3-flexidepth/bin/run_arm.sh
test/vp/f1_figure.py	vskipper/src/vskipper/analysis/f1_figure.py	required	Analysis producer (Figure 1 from its runs, v1.8).	
test/vp/gates/verify_2x2_protocol.py	vskipper/src/vskipper/experiments/gates/verify_2x2_protocol.py	retained	Campaign gate (2x2 protocol, v1.8).	
test/vp/gate_tests/test_paired_remeasure.py	vskipper/tests/gate_tests/test_paired_remeasure.py	validation	Maintained gate test.	
test/vp/test_admission_pinning.py	vskipper/tests/test_admission_pinning.py	validation	Maintained runtime test (per-request pinning, v1.8).	
